sentence,num_words,google_language,stopwords_language,book_name
Sy?k?? ja olkaa valmis ja varuillanne.,6,{'fi': 0.9999952917752533},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
Candiden syd?n l?i riemusta ja tuskasta.,6,{'fi': 0.9999956965540341},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
"H?n oli ihastuksissaan  siit?, ett? j?lleen oli n?hnyt uskollisen asioitsijansa, mutta  h?mm?stynyt siit?, ett? t?m? oli orjana.",19,{'fi': 0.9999987363514807},{'finnish': 5},candide
"Kunigundan j?lleenn?kemisen  ajatus t?ytti kokonaan h?nen mielens?, h?nen syd?mens? sykki  levottomasti ja kaikki meni h?nen p??ss??n sekaisin.",19,{'fi': 0.9999976940803533},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"T?ss?  mielentilassa h?n istuutui p?yt??n Martinin kanssa, joka aivan  kylm?verisesti seurasi n?it? seikkailuja.",15,{'fi': 0.9999980012253938},{'finnish': 4},candide
"P?yd?ss? istui jo ennest??n  kuusi muukalaista, jotka olivat tulleet Veneziaan karnevaalia  viett?m??n.",14,{'fi': 0.9999941549352559},"{'danish': 1, 'finnish': 2}",candide
"Cacambo, joka hoiti juomanlaskijan virkaa er??lle muukalaisista,  kuiskasi t?m?n korvaan aterian p??tytty?:    -- Sire, Teid?n Majesteettinne voi l?hte?, milloin vain haluaa, laiva  on l?ht?valmis.",29,{'fi': 0.9999965524877606},"{'italian': 1, 'finnish': 3, 'english': 1, 'french': 1}",candide
N?m? sanat sanottuaan h?n poistui.,5,{'fi': 0.9999979575931999},{'finnish': 1},candide
"Muut vieraat katselivat toisiinsa h?mm?stynein?, mutta eiv?t sanoneet  sanaakaan.",10,{'fi': 0.9999965885663966},{'finnish': 2},candide
"Heti senj?lkeen l?hestyi er?s toinen palvelija herraansa ja sanoi:    -- Sire, Teid?n Majesteettinne vaunut odottavat Paduassa ja parkki on  kunnossa.",24,{'fi': 0.9999959153446332},"{'norwegian': 1, 'finnish': 2, 'english': 1, 'dutch': 1, 'french': 1}",candide
Is?nt? viittasi k?dell??n ja palvelija poistui.,6,{'fi': 0.9999982180847102},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
Kaikki p?yt?vieraat katsahtivat viel? kerran toisiinsa ja n?yttiv?t  entist??n h?mm?styneemmilt?.,11,{'fi': 0.9999973735763573},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
"Kolmas k?skyl?inen l?hestyi nyt kolmatta muukalaista ja sanoi:    -- Sire, uskokaa minua, Teid?n Majesteetillenne ei ole hyv? viipy?  t??ll? kauemmin.",24,{'fi': 0.9999963738331478},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
Asetan kaikki l?ht?kuntoon.,3,{'fi': 0.9999946545690214},{},candide
--    Ja samassa h?n h?visi.,8,{'fi': 0.9999987180912402},{'finnish': 1},candide
"Candide ja Martin olivat silloin varmat siit?, ett? t?m? oli  jonkinlaista karnevaalipilaa.",13,{'fi': 0.9999985156496548},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
Nelj?s palvelija sanoi nelj?nnelle herralle:    -- Teid?n Majesteettinne voi l?hte? milloin vain tahtoo.,16,{'fi': 0.9999975180520113},{'italian': 1},candide
Ja h?n meni sen sanottuaan pois niinkuin muutkin.,8,{'fi': 0.9999983245330027},{'finnish': 2},candide
Viides pikentti sanoi samat sanat viidennelle herralle.,7,{'fi': 0.9999946648397275},{},candide
"Mutta kuudes  puhui aivan erilaisessa ??nilajissa kuudennelle muukalaiselle, joka  juuri sattui istumaan Candiden vieress?, h?n sanoi nimitt?in:    -- Saakeli soikoon, sire, t??ll? ei en?? tahdota antaa velaksi mit??n  Teid?n Majesteetillenne eik? minullekaan, ja meid?t voidaan viel?  t?n? y?n? passittaa vankeuteen, niin ett? minun t?ytyy katsoa t?ss?  eteeni, hyv?sti!",56,{'fi': 0.9999972692311396},"{'norwegian': 1, 'finnish': 10, 'dutch': 1}",candide
"Kun kaikki palvelijat olivat h?vinneet, istuivat nuo kuusi  muukalaista ja Martin ja Candide hyv?n aikaa aivan ??nett?min?.",18,{'fi': 0.9999971616413221},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
Vihdoin Candide keskeytti hiljaisuuden.,4,{'fi': 0.9999942014417386},{},candide
"-- Hyv?t herrat, sanoi h?n, onpa t?m? omituista pilaa!",9,{'fi': 0.9999969695432506},{'finnish': 2},candide
Mink?t?hden te  kaikki olette kuninkaita?,6,{'fi': 0.9999948768670262},"{'spanish': 1, 'finnish': 2, 'french': 1, 'dutch': 1, 'portuguese': 1}",candide
"Mit? minuun ja Martiniin tulee, niin t?ytyy  minun tunnustaa, ettemme me ole mit??n kuninkaita ollenkaan.",16,{'fi': 0.9999987382808685},"{'dutch': 2, 'french': 1, 'portuguese': 1, 'finnish': 6, 'english': 1, 'spanish': 1, 'norwegian': 2}",candide
"Cacambon is?nt? tarttui silloin juhlallisenvakavasti puheeseen ja  sanoi italian kielell?:    -- Min? en ole lainkaan mik??n ilvehtij?, minun nimeni oli Achmed  III.",27,{'fi': 0.9999976430364229},"{'dutch': 2, 'finnish': 5, 'french': 1, 'swedish': 1, 'danish': 1, 'turkish': 1, 'spanish': 1, 'norwegian': 2}",candide
[Sulttaanina (1703-1730).,2,{'fi': 0.999997441590317},{},candide
"Janitsaarit ollen tyytym?tt?mi? h?nen  sotaiseen hallitukseensa pakottivat h?net luopumaan hallituksesta,  ja h?n kuoli vankeudessa 1736.",17,{'fi': 0.9999978136579046},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
Saman sulttaanin luona sai Kaarle  XII turvapaikan.,8,{'fi': 0.9999966222640513},{},candide
] Olen ollut suursulttaanina monta vuotta; sy?ksin  veljeni valtaistuimelta ja veljenpoikani sy?ksi minut.,14,{'fi': 0.9999975244611558},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
Kaikki  visiirini teloitettiin ja itse saan riutua lopun el?m??ni vanhassa  haaremissa.,13,{'fi': 0.9999967611054466},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"Kuitenkin sallii veljenpoikani, suursulttaani Mahmud  minun joskus terveyteni vuoksi l?hte? pienelle matkalle ja sent?hden  olen nyt tullut Veneziaan karnevaalia viett?m??n.",22,{'fi': 0.9999970820373093},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
Achmedin vieress? istuva nuorukainen alkoi sitten puhua ja sanoi:    -- Minun nimeni on Ivan ja min? olen ollut kaikkien ven?l?isten  itsevaltias.,25,{'fi': 0.9999992345048021},"{'norwegian': 1, 'finnish': 5, 'english': 1, 'dutch': 1, 'french': 1}",candide
"[Ivan VII, erotettiin hallituksesta yhdenvuotiaana,  murhattiin 1764, kolme vuotta _Candiden_ ilmestymisen j?lkeen.",13,{'fi': 0.9999992954143693},{},candide
] Minut  sy?stiin valtaistuimelta jo silloin kun makasin kehdossa.,10,{'fi': 0.9999964215175075},"{'danish': 1, 'finnish': 1, 'norwegian': 1}",candide
Is?ni ja  ?itini suljettiin tyrm??n ja itse olen saanut kasvaa vankilassa.,12,{'fi': 0.9999971733413056},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
V?list? saan vanginvartioitteni seurassa v?h?n matkustella ja  sent?hden olen nyt t??ll? Veneziassa karnevaalia viett?m?ss?.,15,{'fi': 0.9999979704303306},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"Kolmas sanoi:    -- Min? olen Kaarle Edvard, Englannin kuningas.",12,{'fi': 0.9999967148640423},{'finnish': 1},candide
"[1688 karkoitetun  Kaarle II:n poika, joka ranskalaisten avustamana teki muutamia  ep?onnistuneita maallenousun yrityksi? Englantiin; kuoli Roomassa  1788.",20,{'fi': 0.9999967287958575},"{'finnish': 1, 'french': 1}",candide
] Is?lt?ni perin oikeudet kruunuun ja olen siksi k?ynyt  sotaa niiden puolesta.,13,{'fi': 0.9999975729573698},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
Kahdeksalta sadalta liittolaiseltani on  suorastaan revitty syd?n ulos rinnasta ja pommitettu heit? sill?  poskille.,16,{'fi': 0.999998136442746},"{'norwegian': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'french': 1}",candide
Min?kin olen istunut vankeudessa.,4,{'fi': 0.9999959140773576},{'finnish': 1},candide
"Nyt olen menossa Roomaan  tervehtim??n kuninkaallista is??ni, joka my?s samoin kuin min? ja  iso-is?ni on valtaistuimeltaan sy?sty.",19,{'fi': 0.9999987384057476},"{'norwegian': 1, 'finnish': 6, 'english': 1, 'dutch': 1, 'french': 1}",candide
N?in olen joutunut Venezian  karnevaalijuhliin.,6,{'fi': 0.9999980786327245},{'finnish': 1},candide
Nelj?s ryhtyi nyt puheisiin ja sanoi:    -- Min? olen Puolan kuningas.,14,{'fi': 0.9999965648933721},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"[August III, Saksin vaaliruhtinas,  1733 valittu Puolan kuninkaaksi, karkoitettu valtakunnastaan  seitsem?nvuotisen sodan aikana.",15,{'fi': 0.9999974538892208},{},candide
] Huonon sotaonnen vuoksi olen  kadottanut perint?maani ja samanlaiset vastoink?ymiset kohtasivat  my?s is??ni.,15,{'fi': 0.9999954057196102},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"Alistun Sallimuksen tahdon alle samoin kuin sulttaani  Achmed, keisari Ivan ja Kaarle-Edvard, joille kaikille Jumala suokoon  pitk?n ij?n!",20,{'fi': 0.999995462474018},"{'italian': 1, 'dutch': 1, 'finnish': 3, 'danish': 1, 'norwegian': 2, 'german': 1}",candide
Ja min? olen tullut Veneziaan karnevaalia viett?m??n.,7,{'fi': 0.999997656823096},{'finnish': 2},candide
"Viides sanoi:    -- Min? olen my?skin Puolan kuningas [Stanislaus Leczinski, 1704  valittu Puolan kuninkaaksi, pakeni Poltavan taistelun j?lkeen  Ruotsiin.",24,{'fi': 0.9999960517589211},{'finnish': 1},candide
"1733 valitsi h?net er?s puolue uudestaan kuninkaaksi,  mutta h?n ei voinut pit?? puoliaan August III:tta vastaan.",17,{'fi': 0.9999986376361806},{'finnish': 4},candide
"Luopui  kruunusta 1735, sai herttuakunnakseen Lothringin, jota h?n hallitsi  niin hyvin, ett? sai lis?nimekseen ""Hyv?ntekij?"".",17,{'fi': 0.9999959010478956},{'finnish': 4},candide
Kirjoitti  filosofisia teoksia ja h?nen hovinsa Lunevilless? oli kirjallisten  henkil?iden kokouspaikka.,13,{'fi': 0.9999959669733169},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
Voltaire kirjoitti siell? _Zadigin_.,4,{'fi': 0.9999969655986485},{},candide
"] ja  olen kadottanut valtakuntani kokonaista kaksi kertaa; Mutta sallimus  on sensijaan lahjoittanut minulle toisen valtion, jossa olen tehnyt  enemm?n hyv?? kuin mit? kaikki sannaattien kuninkaat yhteens? ovat  tehneet Weichselin rannoilla.",35,{'fi': 0.9999994062259294},"{'norwegian': 1, 'finnish': 8, 'english': 1, 'dutch': 1, 'french': 1}",candide
Min?kin alistun Kaitselmuksen tahdon  alle ja olen tullut Veneziaan karnevaalia viett?m??n.,12,{'fi': 0.9999949247175631},"{'italian': 1, 'dutch': 1, 'finnish': 2, 'danish': 1, 'norwegian': 2, 'german': 1}",candide
Nyt oli kuudennen hallitsijan vuoro puhua.,6,{'fi': 0.9999983211502301},{'finnish': 1},candide
"-- Hyv?t herrat, sanoi h?n, min? en tosin ole niin korkea herra  kuin te kaikki muut, mutta siit? huolimatta olen ollut kuningas  yht? hyvin kuin kukaan teist?.",29,{'fi': 0.9999942164020719},"{'norwegian': 1, 'finnish': 12, 'french': 2, 'portuguese': 1, 'dutch': 2, 'danish': 1, 'turkish': 1, 'spanish': 2, 'swedish': 1}",candide
"Min? olen Teodor, ja minut on kerran  valittu Korsikan kuninkaaksi.",11,{'fi': 0.9999971376523674},"{'norwegian': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'french': 1}",candide
"[Parooni Teodor von Neuhof (1686-1756)  auttoi korsikalaisia 1735 vapaustaistelussa Genuaa vastaan, mutta  h?nen t?ytyi paeta sielt? jo seuraavana vuonna.",21,{'fi': 0.9999987251294973},"{'danish': 1, 'finnish': 2, 'german': 1}",candide
"Nousi j?lleen 1747  Korsikan rannalle, mutta ei saavuttanut menestyst?.",10,{'fi': 0.9999992799090527},{'finnish': 2},candide
"H?n l?hti  sitten Lontooseen, jossa h?net pantiin velkavankeuteen.",9,{'fi': 0.9999955300002976},{'finnish': 2},candide
] Minua on  kerran nimitetty _teid?n majesteetiksenne_ ja nyt minua tuskin  viitsit??n puhutella _herraksi_.,16,{'fi': 0.9999964512916812},"{'norwegian': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'french': 1}",candide
Olen ly?tt?nyt rahaa ja nyt minulla  ei ole niin pennin py?re??.,12,{'fi': 0.999995304900297},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
Minulla on ollut kaksi valtiosihteeri?  k?ytett?v?n?ni ja nyt on minulla tuskin edes palvelijaa.,14,{'fi': 0.9999971740602719},"{'norwegian': 1, 'finnish': 5, 'english': 1, 'dutch': 1, 'french': 1}",candide
Olen istunut  oikealla valtaistuimella ja kuitenkin olen pitk?n aikaa saanut virua  Lontoossa vankilan oljilla.,16,{'fi': 0.999996995853398},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"Ja pelk??n pahasti, ett? minua t??ll?kin  odottaa sama kohtalo, vaikka olen samoin kuin kaikki muutkin Teid?n  Majesteettinne tullut Veneziaan karnevaalia viett?m??n.",23,{'fi': 0.9999974151727843},{'finnish': 5},candide
Nuo viisi muuta kuningasta kuuntelivat t?t? puhetta jalomielisell?  my?t?tuntoisuudella.,10,{'fi': 0.9999962919492026},{'finnish': 1},candide
Jokainen heist? antoi kuningas Teodorille  kaksikymment? sekiini? pukujen ja paitojen ostoon.,12,{'fi': 0.999996428806886},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
Candide lahjoitti h?nelle kahden tuhannen sekiinin arvoisen timantin.,8,{'fi': 0.9999978458511811},{'finnish': 1},candide
"-- Kuka h?n on, sanoivat nuo viisi kuningasta, tuo yksinkertainen  moukka, jolla on varaa antaa sata kertaa enemm?n kuin kell??n meist?  ja joka lis?ksi viel? tekee sen?",29,{'fi': 0.9999975806024773},"{'italian': 1, 'norwegian': 1, 'french': 1, 'finnish': 10, 'english': 1, 'dutch': 1}",candide
"Kun he nousivat p?yd?st?, tuli heit? vastaan nelj? vastasaapunutta  pikkuruhtinasta, jotka my?skin olivat huonon sotaonnen vuoksi  kadottaneet valtakuntansa ja jotka sent?hden tulivat Veneziaan  karnevaalia viett?m??n.",28,{'fi': 0.9999993448615329},"{'dutch': 1, 'spanish': 1, 'finnish': 5, 'english': 1, 'norwegian': 1}",candide
Mutta Candide ei kiinnitt?nyt en?? mink??nlaista huomiota n?ihin  uusiin tulokkaisiin.,11,{'fi': 0.9999979464878701},{'finnish': 2},candide
H?n ei ajatellut mit??n muuta kuin ett? miten  h?n niin pian kuin suinkin p??sisi Konstantinopoliin rakasta  Kunigundaansa tapaamaan.,20,{'fi': 0.999997356992334},{'finnish': 5},candide
SEITSEM?SKOLMATTA LUKU.,2,"{'hu': 0.14285695695814893, 'de': 0.8571373209747704}",{},candide
Candiden matka Konstantinopoliin.,3,{'fi': 0.9999951644556846},{},candide
"Uskollinen Cacambo oli jo turkkilaisen laivakapteenin kanssa  sopinut siit?, ett? t?m? ottaisi Candiden ja Martinin mukaansa  Achmed-sulttaanin laivaan.",20,{'fi': 0.9999967207040563},"{'dutch': 1, 'danish': 1, 'finnish': 6, 'norwegian': 1}",candide
He heitt?ytyiv?t siis polvilleen h?nen  Korkean Kurjuutensa jalkoihin ja l?htiv?t laivaan.,12,{'fi': 0.9999974839966912},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
Matkalla sanoi Candide Martinille:    -- Me olemme siis t?n? iltana aterioineet kuuden viralta pannun  kuninkaan seurassa ja yhdelle heist? oli minulla viel? kunnia  antaa almu.,30,{'fi': 0.99999520692893},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
Ehk?p? on maailmassa paljon muita yht? onnettomia ja  onnettomampiakin ruhtinaita.,11,{'fi': 0.9999962316317035},"{'norwegian': 1, 'finnish': 2, 'english': 1, 'dutch': 1, 'french': 1}",candide
Ja min? olen kadottanut ainoastaan  sata lammasta ja nyt saan rient?? Kunigundan syliin!,14,{'fi': 0.9999963464284235},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"Rakas  Martin-yst?v?ni, kyll? Pangloss sittenkin oli oikeassa: kaikki on  maailmassa hyvin.",13,{'fi': 0.9999975117289034},"{'finnish': 2, 'english': 1, 'french': 1}",candide
"-- Toivoisin, ett? niin olisi.",5,{'fi': 0.9999978170747637},{'finnish': 3},candide
"-- Mutta, sanoi Candide, oli tuo sent??n joka tapauksessa melkein  uskomaton seikkailu, mik? meill? oli Veneziassa.",17,{'fi': 0.999998038796082},"{'italian': 1, 'finnish': 5}",candide
"Onko koskaan viel?  kuultu tai n?hty, ett? kuusi viraltapantua kuningasta olisi sy?nyt  yhteist? illallista samassa kapakassa.",18,{'fi': 0.9999985843529906},{'finnish': 3},candide
"-- Ei tuo nyt ole sen kummempaa kuin moni muukaan niist?  tapahtumista, mit? meille on sattunut, sanoi Martin.",19,{'fi': 0.9999963567891397},"{'italian': 1, 'finnish': 9, 'english': 1, 'french': 1}",candide
"Viraltapannut  kuninkaat ovat hyvin tavallisia ilmi?it? ja mit? taas tulee siihen  kunniaan, ett? olemme saaneet sy?d? heid?n seurassaan, niin on se  niin mit?t?n, ettei siihen voi kiinnitt?? mit??n huomiota.",32,{'fi': 0.9999988865517574},"{'italian': 2, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 10, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
"Heti kun Candide oli p??ssyt laivaan, lankesi h?n vanhan palvelijansa  ja yst?v?ns? Cacambon kaulaan.",15,{'fi': 0.9999975196290307},"{'norwegian': 2, 'finnish': 4, 'dutch': 1}",candide
"-- No, sanoi h?n, kerro nyt, mit? Kunigunda tekee.",9,{'fi': 0.99999963849431},{'finnish': 3},candide
Onko h?n  edelleenkin sama ihanuuden ihmekukka kuin ennen?,9,{'fi': 0.9999969605921571},{'finnish': 2},candide
Rakastaako h?n minua  edelleenkin?,5,{'fi': 0.9999964169606419},{'finnish': 2},candide
Miten h?n voi?,3,{'fi': 0.9999978283136636},"{'italian': 1, 'finnish': 1}",candide
Olet varmaankin ostanut h?nelle palatsin  Konstantinopolissa?,7,{'fi': 0.9999974103831142},{'finnish': 1},candide
"-- Rakas is?nt?ni, vastasi Cacambo, Kunigunda pesee astioita  Propontiksen rannalla er??lle prinssille, jolla ei ole niit?  suinkaan liiaksi.",20,{'fi': 0.999997284609086},{'finnish': 4},candide
"H?n on orjattarena er??n Ragotski-nimisen entisen  hallitsijan talossa, jolle Suur-Turkki antaa kolme taaleria  p?ivitt?in hengen yll?pitimiksi.",18,{'fi': 0.9999990353528387},"{'finnish': 2, 'english': 1, 'french': 1}",candide
"Mutta mik? on paljon surullisempaa,  on se seikka, ett? h?n on kadottanut kauneutensa ja tullut  hirvitt?v?n rumaksi.",19,{'fi': 0.999997583066099},"{'italian': 1, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 6, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
"-- Oli h?n sitten ruma tai kaunis, sanoi Candide, niin olen kumminkin  kunniallinen mies ja minun velvollisuuteni on rakastaa h?nt? aina.",22,{'fi': 0.99999869726706},"{'norwegian': 1, 'finnish': 8, 'english': 1, 'dutch': 1, 'french': 1}",candide
"Mutta miten on h?n voinut joutua niin halpaan asemaan, vaikka h?nell?  oli rahaa noin viisi tai kuusi miljoonaa, jotka sin? veit h?nelle?",23,{'fi': 0.9999964832068907},"{'finnish': 11, 'english': 1, 'french': 1}",candide
"-- Oli kyll? rahaa, sanoi Cacambo, mutta sill? ei pitk?lle potkittu.",11,{'fi': 0.999996745542685},{'finnish': 3},candide
"Ensin minun piti antaa kaksi miljoonaa senor don Fernando d'Ibaraa  y Figueora y Mascarenes y Lampourdos y Souzalle, Buenos-Ayreksen  kuvern??rille, saadakseni t?m?n luovuttamaan pois nti Kunigundan.",28,{'fi': 0.9999958302109304},"{'spanish': 1, 'finnish': 2, 'english': 3, 'french': 2}",candide
Ja  er?s merirosvo kaappasi meilt? muitta mutkitta loput.,9,{'fi': 0.9999969988444415},{'finnish': 1},candide
"T?m? merirosvo  vei meid?t sitten Cap Matapaniin, Miloon, Nikosiaan, Samokseen,  Petraan, Dardanelleihin, Marmaramerelle ja Skutariin.",17,{'fi': 0.9999946773273578},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"Kunigunda ja  muori ovat molemmat tuon ruhtinaan palveluksessa, josta juuri puhuin,  ja min? olen viralta pannun sulttaanin orjana.",20,{'fi': 0.9999950769272732},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
-- Mik? kauhistava onnettomuuksien ketju!,5,{'fi': 0.999998529850752},{},candide
huudahti Candide.,2,{'et': 0.9999968419798836},{},candide
Mutta  kaikesta huolimatta on minulla viel? muutamia timantteja j?lell? ja  niill? voin helposti ostaa Kunigundan vapaaksi.,18,{'fi': 0.9999965122156025},"{'norwegian': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'french': 1}",candide
"Mutta onpa sent??n  suuri vahinko, ett? h?n on tullut niin rumaksi.",12,{'fi': 0.9999979633332575},"{'finnish': 4, 'english': 1, 'french': 1}",candide
"Sitten h?n k??ntyen Martinin puoleen, kysyi:    -- Kuka teid?n mielest?nne nyt on eniten surkuteltava, keisari  Achmed, keisari Ivan, kuningas Kaarle Edvard vai min??",27,{'fi': 0.999996666484038},"{'finnish': 6, 'english': 1, 'french': 1}",candide
"-- Sit? en voi sanoa, vastasi Martin, sit? varten pit?isi minun voida  katsoa suoraan teid?n syd?miinne.",17,{'fi': 0.9999985706879364},"{'italian': 1, 'spanish': 1, 'finnish': 4, 'french': 1, 'swedish': 1, 'dutch': 1, 'danish': 1, 'turkish': 1, 'norwegian': 1}",candide
"-- Ah, sanoi Candide, olisipa Pangloss vain t??ll?, niin h?n kyll?  tiet?isi sen ja ilmoittaisi sen meille.",18,{'fi': 0.9999966805900932},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
"-- En kyll? tied?, sanoi Martin, mill? vaa'alla teid?n Panglossinne  olisi mahtanut punnita ihmisten onnettomuuksia ja m??r?t? heid?n  k?rsimyksens? asteita.",22,{'fi': 0.9999978052380089},"{'italian': 1, 'norwegian': 1, 'finnish': 5, 'dutch': 1, 'swedish': 1}",candide
"Ainoa, mink? min? uskallan v?itt??, on se,  ett? maan pinnalla on miljoonia sata kertaa surkuteltavampia ihmisi?  kuin Kaarle Edvard, keisari Ivan ja sulttaani Achmed.",26,{'fi': 0.9999957189453926},"{'italian': 1, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 7, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
